offense,offense_conference,defense,defense_conference,game_id,id,scoring,start_period,start_yardline,start_yards_to_goal,start_time.minutes,start_time.seconds,end_period,end_yardline,end_yards_to_goal,end_time.minutes,end_time.seconds,elapsed.minutes,elapsed.seconds,plays,yards,drive_result
East Carolina,American Athletic,Gardner-Webb,,401117860,40111786011,true,2,99,1,1,30,2,100,0,0,58,,32,2,1,TD
Gardner-Webb,,East Carolina,American Athletic,401117860,40111786012,false,2,75,75,0,58,2,71,71,0,0,,58,2,4,END OF HALF
Gardner-Webb,,East Carolina,American Athletic,401117860,40111786013,false,3,82,82,15,0,3,48,48,13,11,1,49,4,34,INT
East Carolina,American Athletic,Gardner-Webb,,401117860,40111786014,true,3,80,20,13,11,3,100,0,12,37,,34,2,20,TD
Gardner-Webb,,East Carolina,American Athletic,401117860,40111786015,false,3,81,81,12,37,3,42,42,9,34,3,3,6,39,PUNT
East Carolina,American Athletic,Gardner-Webb,,401117860,40111786016,true,3,1,99,9,34,3,0,100,9,21,,13,2,-1,SF
Gardner-Webb,,East Carolina,American Athletic,401117860,40111786017,false,3,57,57,9,14,3,66,66,7,48,1,26,3,-9,PUNT
East Carolina,American Athletic,Gardner-Webb,,401117860,40111786018,false,3,25,75,7,48,3,63,37,5,25,2,23,5,38,PUNT
Gardner-Webb,,East Carolina,American Athletic,401117860,40111786019,false,3,98,98,5,25,3,92,92,2,43,2,42,6,6,PUNT
East Carolina,American Athletic,Gardner-Webb,,401117860,40111786020,false,3,52,48,2,43,4,81,19,14,48,2,55,7,29,INT
Gardner-Webb,,East Carolina,American Athletic,401117860,40111786021,false,4,98,98,14,48,4,81,81,13,3,1,45,4,17,PUNT
East Carolina,American Athletic,Gardner-Webb,,401117860,40111786022,true,4,43,57,13,3,4,89,11,8,57,4,6,11,46,FG
Gardner-Webb,,East Carolina,American Athletic,401117860,40111786023,false,4,75,75,8,57,4,72,72,7,38,1,19,3,3,PUNT
East Carolina,American Athletic,Gardner-Webb,,401117860,40111786024,true,4,24,76,7,38,4,100,0,4,33,3,5,8,76,TD
Gardner-Webb,,East Carolina,American Athletic,401117860,40111786025,false,4,75,75,4,33,4,57,57,1,14,3,19,6,18,PUNT
East Carolina,American Athletic,Gardner-Webb,,401117860,40111786026,false,4,20,80,1,14,4,56,44,0,0,1,14,4,36,END OF GAME
Prairie View,,Houston,American Athletic,401117861,40111786110,false,2,75,75,10,25,2,67,67,9,21,1,4,3,8,PUNT
Houston,American Athletic,Prairie View,,401117861,40111786111,true,2,75,25,9,21,2,95,5,6,19,3,2,7,20,FG
Prairie View,,Houston,American Athletic,401117861,40111786112,true,2,85,85,6,19,2,0,0,0,20,5,59,16,85,TD
Houston,American Athletic,Prairie View,,401117861,40111786113,false,2,25,75,0,20,2,23,77,0,0,,20,1,-2,END OF HALF
Prairie View,,Houston,American Athletic,401117861,40111786114,false,3,75,75,15,0,3,76,76,14,11,,49,3,-1,PUNT
Houston,American Athletic,Prairie View,,401117861,40111786115,true,3,40,60,14,11,3,88,12,10,6,4,5,11,48,FG
Prairie View,,Houston,American Athletic,401117861,40111786116,false,3,100,100,10,6,3,73,73,8,49,1,17,3,27,PUNT
Houston,American Athletic,Prairie View,,401117861,40111786117,false,3,30,70,8,49,3,35,65,7,52,,57,3,5,PUNT
Prairie View,,Houston,American Athletic,401117861,40111786118,false,3,82,82,7,52,3,40,40,3,48,4,4,8,42,DOWNS
Houston,American Athletic,Prairie View,,401117861,40111786119,false,3,40,60,3,48,3,28,72,1,35,2,13,3,-12,PUNT
Prairie View,,Houston,American Athletic,401117861,40111786120,false,3,65,65,1,35,4,56,56,14,54,1,41,4,9,DOWNS
Houston,American Athletic,Prairie View,,401117861,40111786121,false,4,56,44,14,54,4,73,27,14,5,,49,3,17,INT
Prairie View,,Houston,American Athletic,401117861,40111786122,false,4,92,92,14,5,4,69,69,12,45,1,20,5,23,INT
Houston,American Athletic,Prairie View,,401117861,40111786123,false,4,25,75,12,45,4,68,32,11,38,1,7,3,43,FUMBLE
Prairie View,,Houston,American Athletic,401117861,40111786124,false,4,68,68,11,38,4,73,73,10,35,1,3,3,-5,PUNT
Houston,American Athletic,Prairie View,,401117861,40111786125,false,4,13,87,10,35,4,21,79,6,54,3,41,3,8,PUNT
Prairie View,,Houston,American Athletic,401117861,40111786126,false,4,62,62,0,0,4,51,51,6,54,,,5,11,PUNT
Houston,American Athletic,Prairie View,,401117861,40111786127,false,4,20,80,6,54,4,29,71,4,52,2,2,3,9,PUNT
Prairie View,,Houston,American Athletic,401117861,40111786128,true,4,69,69,4,52,4,0,0,2,4,2,48,6,69,TD
Houston,American Athletic,Prairie View,,401117861,40111786129,false,4,25,75,2,4,4,46,54,0,0,2,4,3,21,END OF GAME
Memphis,American Athletic,Southern,,401117862,40111786210,true,2,40,60,5,17,2,100,0,3,46,1,31,4,60,TD
Southern,,Memphis,American Athletic,401117862,40111786211,true,2,75,75,3,46,2,17,17,1,7,2,39,9,58,FG
Memphis,American Athletic,Southern,,401117862,40111786212,true,2,35,65,1,7,2,69,31,0,2,1,5,7,34,FG
Southern,,Memphis,American Athletic,401117862,40111786213,false,2,75,75,0,2,2,76,76,0,0,,2,1,-1,END OF HALF
Memphis,American Athletic,Southern,,401117862,40111786214,true,3,36,64,14,56,3,100,0,10,3,4,53,12,64,TD
Southern,,Memphis,American Athletic,401117862,40111786215,false,3,75,75,10,3,3,64,64,8,32,1,31,4,11,PUNT
Memphis,American Athletic,Southern,,401117862,40111786216,true,3,15,85,8,32,3,74,26,4,51,3,41,9,59,FUMBLE TD
Memphis,American Athletic,Southern,,401117862,40111786218,true,3,35,65,4,47,3,100,0,2,31,2,16,5,65,TD
Southern,,Memphis,American Athletic,401117862,40111786219,false,3,75,75,2,31,3,81,81,0,43,1,48,3,-6,PUNT
Memphis,American Athletic,Southern,,401117862,40111786220,true,3,79,21,0,43,3,100,0,0,36,,7,1,21,TD
Southern,,Memphis,American Athletic,401117862,40111786221,false,3,75,75,0,36,4,71,71,14,5,1,31,3,4,PUNT
Memphis,American Athletic,Southern,,401117862,40111786222,true,4,25,75,14,5,4,100,0,8,46,5,19,11,75,TD
Southern,,Memphis,American Athletic,401117862,40111786223,false,4,85,85,8,38,4,84,84,6,59,1,39,3,1,PUNT
Memphis,American Athletic,Southern,,401117862,40111786224,false,4,53,47,6,59,4,95,5,0,0,6,59,11,42,END OF GAME
Cincinnati,American Athletic,Miami (OH),Mid-American,401117863,40111786310,false,2,16,84,5,8,2,44,56,3,30,1,38,6,28,PUNT
Miami (OH),Mid-American,Cincinnati,American Athletic,401117863,40111786311,false,2,79,79,3,30,2,90,90,2,9,1,21,3,-11,PUNT
Cincinnati,American Athletic,Miami (OH),Mid-American,401117863,40111786312,true,2,56,44,2,9,2,100,0,0,10,1,59,10,44,TD
Miami (OH),Mid-American,Cincinnati,American Athletic,401117863,40111786313,false,2,75,75,0,6,2,76,76,0,0,,6,1,-1,END OF HALF
Cincinnati,American Athletic,Miami (OH),Mid-American,401117863,40111786314,true,3,22,78,14,56,3,100,0,10,37,4,19,11,78,TD
Miami (OH),Mid-American,Cincinnati,American Athletic,401117863,40111786315,false,3,90,90,10,31,3,75,75,9,1,1,30,5,15,PUNT
Cincinnati,American Athletic,Miami (OH),Mid-American,401117863,40111786316,false,3,29,71,9,1,3,30,70,8,11,,50,3,1,INT
Miami (OH),Mid-American,Cincinnati,American Athletic,401117863,40111786317,false,3,40,40,8,11,3,37,37,7,9,1,2,4,3,DOWNS
Cincinnati,American Athletic,Miami (OH),Mid-American,401117863,40111786318,true,3,37,63,7,9,3,100,0,5,27,1,42,4,63,TD
Miami (OH),Mid-American,Cincinnati,American Athletic,401117863,40111786319,true,3,67,67,5,19,3,18,18,4,11,1,8,7,49,FG
Cincinnati,American Athletic,Miami (OH),Mid-American,401117863,40111786320,true,3,25,75,4,11,3,100,0,3,24,,47,2,75,TD
Miami (OH),Mid-American,Cincinnati,American Athletic,401117863,40111786321,false,3,79,79,3,18,3,76,76,0,59,2,19,3,3,PUNT
Cincinnati,American Athletic,Miami (OH),Mid-American,401117863,40111786322,false,3,42,58,0,59,4,65,35,12,10,3,49,8,23,PUNT
Miami (OH),Mid-American,Cincinnati,American Athletic,401117863,40111786323,false,4,98,98,12,10,4,96,96,10,2,2,8,3,2,PUNT
Cincinnati,American Athletic,Miami (OH),Mid-American,401117863,40111786324,false,4,62,38,10,2,4,87,13,4,43,5,19,8,25,DOWNS
Miami (OH),Mid-American,Cincinnati,American Athletic,401117863,40111786325,false,4,87,87,4,43,4,82,82,3,12,1,31,3,5,PUNT
Cincinnati,American Athletic,Miami (OH),Mid-American,401117863,40111786326,false,4,34,66,3,12,4,59,41,0,0,3,12,5,25,END OF GAME
Navy,American Athletic,East Carolina,American Athletic,401117864,40111786410,false,2,27,73,4,5,2,37,63,1,22,2,43,4,10,PUNT
East Carolina,American Athletic,Navy,American Athletic,401117864,40111786411,false,2,87,87,1,22,2,71,71,0,0,1,22,3,16,END OF HALF
Navy,American Athletic,East Carolina,American Athletic,401117864,40111786412,true,3,25,75,15,0,3,100,0,7,53,7,7,14,75,TD
East Carolina,American Athletic,Navy,American Athletic,401117864,40111786413,false,3,75,75,7,53,3,68,68,6,46,1,7,3,7,PUNT
Navy,American Athletic,East Carolina,American Athletic,401117864,40111786414,true,3,20,80,6,46,3,100,0,6,34,,12,1,80,TD
East Carolina,American Athletic,Navy,American Athletic,401117864,40111786415,false,3,78,78,6,34,3,74,74,4,57,1,37,3,4,PUNT
Navy,American Athletic,East Carolina,American Athletic,401117864,40111786416,false,3,31,69,4,57,3,50,50,0,16,4,41,8,19,DOWNS
East Carolina,American Athletic,Navy,American Athletic,401117864,40111786417,true,3,50,50,0,16,4,0,0,12,30,2,46,8,50,TD
Navy,American Athletic,East Carolina,American Athletic,401117864,40111786418,false,4,25,75,12,30,4,49,51,9,1,3,29,5,24,PUNT
East Carolina,American Athletic,Navy,American Athletic,401117864,40111786419,false,4,90,90,9,1,4,90,90,7,39,1,22,3,0,PUNT
East Carolina,American Athletic,Navy,American Athletic,401117864,40111786421,false,4,58,58,7,39,4,60,60,6,14,1,25,3,-2,INT
Navy,American Athletic,East Carolina,American Athletic,401117864,40111786422,false,4,38,62,6,14,4,54,46,2,37,3,37,5,16,PUNT
East Carolina,American Athletic,Navy,American Athletic,401117864,40111786423,false,4,93,93,2,37,4,79,79,1,29,1,8,3,14,FUMBLE
Navy,American Athletic,East Carolina,American Athletic,401117864,40111786424,false,4,79,21,1,29,4,73,27,0,0,1,29,3,-6,END OF GAME
Memphis,American Athletic,South Alabama,Sun Belt,401117865,40111786510,false,2,81,81,11,55,2,32,32,10,25,1,30,5,49,INT
South Alabama,Sun Belt,Memphis,American Athletic,401117865,40111786511,false,2,18,82,10,25,2,27,73,8,14,2,11,3,9,PUNT
Memphis,American Athletic,South Alabama,Sun Belt,401117865,40111786512,true,2,76,76,8,14,2,0,0,6,26,1,48,5,76,TD
South Alabama,Sun Belt,Memphis,American Athletic,401117865,40111786513,false,2,25,75,6,26,2,56,44,4,10,2,16,7,31,FUMBLE
Memphis,American Athletic,South Alabama,Sun Belt,401117865,40111786514,true,2,56,56,4,10,2,18,18,0,39,3,31,9,38,FG
South Alabama,Sun Belt,Memphis,American Athletic,401117865,40111786515,false,2,12,88,0,39,2,15,85,0,0,,39,1,3,END OF HALF
Memphis,American Athletic,South Alabama,Sun Belt,401117865,40111786516,true,3,63,63,15,0,3,0,0,13,50,1,10,4,63,TD
South Alabama,Sun Belt,Memphis,American Athletic,401117865,40111786517,false,3,19,81,13,50,3,40,60,11,52,1,58,5,21,PUNT
Memphis,American Athletic,South Alabama,Sun Belt,401117865,40111786518,false,3,84,84,11,52,3,55,55,7,45,4,7,8,29,PUNT
South Alabama,Sun Belt,Memphis,American Athletic,401117865,40111786519,false,3,3,97,7,45,3,73,27,2,8,5,37,12,70,DOWNS
Memphis,American Athletic,South Alabama,Sun Belt,401117865,40111786520,true,3,73,73,2,8,4,5,5,13,10,3,58,8,68,FG
South Alabama,Sun Belt,Memphis,American Athletic,401117865,40111786521,true,4,25,75,13,10,4,48,52,12,2,1,8,4,23,FUMBLE TD
South Alabama,Sun Belt,Memphis,American Athletic,401117865,40111786523,true,4,25,75,12,2,4,100,0,11,18,,44,2,75,TD
Memphis,American Athletic,South Alabama,Sun Belt,401117865,40111786524,false,4,57,57,11,18,4,44,44,6,54,4,24,6,13,PUNT
South Alabama,Sun Belt,Memphis,American Athletic,401117865,40111786525,false,4,19,81,6,54,4,19,81,6,47,,7,1,0,INT
Memphis,American Athletic,South Alabama,Sun Belt,401117865,40111786526,false,4,30,30,6,47,4,25,25,5,33,1,14,3,5,FUMBLE
South Alabama,Sun Belt,Memphis,American Athletic,401117865,40111786527,false,4,55,45,5,33,4,66,34,3,42,1,51,6,11,DOWNS
Memphis,American Athletic,South Alabama,Sun Belt,401117865,40111786528,false,4,66,66,3,42,4,51,51,0,0,3,42,5,15,END OF GAME
South Carolina State,,South Florida,American Athletic,401117866,40111786610,false,2,75,75,14,16,2,79,79,12,48,1,28,3,-4,PUNT
South Florida,American Athletic,South Carolina State,,401117866,40111786611,false,2,49,51,12,48,2,44,56,12,28,,20,3,-5,PUNT
South Carolina State,,South Florida,American Athletic,401117866,40111786612,false,2,88,88,12,28,2,77,77,9,54,2,34,6,11,FUMBLE
South Florida,American Athletic,South Carolina State,,401117866,40111786613,true,2,77,23,9,54,2,100,0,9,22,,32,3,23,TD
South Carolina State,,South Florida,American Athletic,401117866,40111786614,false,2,80,80,9,22,2,0,0,3,50,5,32,13,80,FUMBLE
South Florida,American Athletic,South Carolina State,,401117866,40111786615,true,2,20,80,3,50,2,100,0,0,32,3,18,11,80,TD
South Carolina State,,South Florida,American Athletic,401117866,40111786616,false,2,75,75,0,32,2,75,75,0,0,,32,1,0,END OF HALF
South Carolina State,,South Florida,American Athletic,401117866,40111786617,false,3,75,75,15,0,3,16,16,12,10,2,50,8,59,INT
South Florida,American Athletic,South Carolina State,,401117866,40111786618,true,3,68,32,12,10,3,100,0,12,3,,7,1,32,TD
South Carolina State,,South Florida,American Athletic,401117866,40111786619,true,3,75,75,12,3,3,0,0,8,18,3,45,11,75,TD
South Florida,American Athletic,South Carolina State,,401117866,40111786620,false,3,22,78,8,18,3,37,63,5,8,3,10,6,15,PUNT
South Carolina State,,South Florida,American Athletic,401117866,40111786621,false,3,81,81,5,8,3,81,81,4,41,,27,3,0,PUNT
South Florida,American Athletic,South Carolina State,,401117866,40111786622,true,3,76,24,4,41,3,83,17,3,1,1,40,4,7,FG
South Carolina State,,South Florida,American Athletic,401117866,40111786623,false,3,87,87,3,1,3,84,84,2,50,,11,1,3,FUMBLE
South Florida,American Athletic,South Carolina State,,401117866,40111786624,true,3,86,14,2,50,3,100,0,2,12,,38,2,14,TD
South Carolina State,,South Florida,American Athletic,401117866,40111786625,false,3,75,75,2,12,3,52,52,0,15,1,57,5,23,INT
South Florida,American Athletic,South Carolina State,,401117866,40111786626,true,3,44,56,0,15,4,100,0,14,26,,49,4,56,TD
South Carolina State,,South Florida,American Athletic,401117866,40111786627,false,4,75,75,14,26,4,70,70,12,25,2,1,3,5,PUNT
South Florida,American Athletic,South Carolina State,,401117866,40111786628,false,4,33,67,12,25,4,52,48,11,18,1,7,4,19,PUNT
South Carolina State,,South Florida,American Athletic,401117866,40111786629,true,4,41,41,11,18,4,0,0,9,41,1,37,3,41,TD
South Florida,American Athletic,South Carolina State,,401117866,40111786630,false,4,35,65,9,41,4,36,64,8,58,,43,3,1,PUNT
South Carolina State,,South Florida,American Athletic,401117866,40111786631,false,4,67,67,8,58,4,77,77,7,32,1,26,3,-10,FUMBLE
South Florida,American Athletic,South Carolina State,,401117866,40111786632,true,4,97,3,7,32,4,100,0,6,15,1,17,3,3,TD
South Carolina State,,South Florida,American Athletic,401117866,40111786633,false,4,75,75,6,15,4,23,23,3,32,2,43,6,52,INT
South Florida,American Athletic,South Carolina State,,401117866,40111786634,false,4,4,96,3,32,4,93,7,0,0,3,32,8,89,END OF GAME
Texas State,Sun Belt,SMU,American Athletic,401117867,40111786710,false,2,73,73,12,53,2,81,81,10,10,2,43,3,-8,PUNT
SMU,American Athletic,Texas State,Sun Belt,401117867,40111786711,false,2,60,40,10,10,2,65,35,9,4,1,6,3,5,INT
Texas State,Sun Belt,SMU,American Athletic,401117867,40111786712,false,2,61,61,9,4,2,34,34,6,59,2,5,6,27,PUNT
SMU,American Athletic,Texas State,Sun Belt,401117867,40111786713,false,2,5,95,6,59,2,37,63,3,51,3,8,7,32,PUNT
Texas State,Sun Belt,SMU,American Athletic,401117867,40111786714,false,2,76,76,3,51,2,71,71,3,11,,40,3,5,INT
SMU,American Athletic,Texas State,Sun Belt,401117867,40111786715,false,2,49,51,3,11,2,83,17,1,18,1,53,5,34,DOWNS
Texas State,Sun Belt,SMU,American Athletic,401117867,40111786716,false,2,83,83,1,18,2,47,47,0,32,,46,5,36,PUNT
SMU,American Athletic,Texas State,Sun Belt,401117867,40111786717,false,2,14,86,0,32,2,31,69,0,0,,32,3,17,END OF HALF
Texas State,Sun Belt,SMU,American Athletic,401117867,40111786718,false,3,79,79,14,54,3,63,63,13,53,1,1,3,16,PUNT
SMU,American Athletic,Texas State,Sun Belt,401117867,40111786719,true,3,36,64,13,53,3,100,0,12,44,1,9,4,64,TD
Texas State,Sun Belt,SMU,American Athletic,401117867,40111786720,false,3,85,85,12,35,3,36,36,8,56,3,39,10,49,DOWNS
SMU,American Athletic,Texas State,Sun Belt,401117867,40111786721,true,3,36,64,8,56,3,100,0,7,26,1,30,4,64,TD
Texas State,Sun Belt,SMU,American Athletic,401117867,40111786722,true,3,65,65,7,26,3,0,0,4,29,2,57,7,65,TD
SMU,American Athletic,Texas State,Sun Belt,401117867,40111786723,false,3,29,71,4,22,3,34,66,3,9,1,13,3,5,PUNT
Texas State,Sun Belt,SMU,American Athletic,401117867,40111786724,false,3,75,75,3,9,3,75,75,1,15,1,54,5,0,PUNT
SMU,American Athletic,Texas State,Sun Belt,401117867,40111786725,true,3,49,51,1,15,3,100,0,0,6,1,9,3,51,TD
Texas State,Sun Belt,SMU,American Athletic,401117867,40111786726,false,3,92,92,0,0,4,84,84,12,42,2,18,5,8,PUNT
SMU,American Athletic,Texas State,Sun Belt,401117867,40111786727,true,4,42,58,12,42,4,100,0,12,32,,10,1,58,TD
Texas State,Sun Belt,SMU,American Athletic,401117867,40111786728,false,4,75,75,12,23,4,69,69,10,23,2,,3,6,PUNT
SMU,American Athletic,Texas State,Sun Belt,401117867,40111786729,false,4,33,67,10,23,4,85,15,6,52,3,31,8,52,FUMBLE
Texas State,Sun Belt,SMU,American Athletic,401117867,40111786730,true,4,37,37,6,52,4,0,0,5,50,1,2,3,37,TD
SMU,American Athletic,Texas State,Sun Belt,401117867,40111786731,true,4,32,68,5,49,4,100,0,0,38,5,11,10,68,TD
Texas State,Sun Belt,SMU,American Athletic,401117867,40111786732,false,4,76,76,0,38,4,70,70,0,0,,38,2,6,END OF HALF
Tulane,American Athletic,Missouri State,,401117868,40111786810,true,2,34,66,9,45,2,100,0,6,58,2,47,8,66,TD
Missouri State,,Tulane,American Athletic,401117868,40111786811,false,2,75,75,6,58,2,76,76,5,26,1,32,3,-1,PUNT
Tulane,American Athletic,Missouri State,,401117868,40111786812,true,2,49,51,5,26,2,100,0,2,2,3,24,7,51,TD
Missouri State,,Tulane,American Athletic,401117868,40111786813,false,2,75,75,2,2,2,72,72,0,30,1,32,3,3,PUNT
Tulane,American Athletic,Missouri State,,401117868,40111786814,false,2,26,74,0,30,2,25,75,0,0,,30,1,-1,END OF HALF
Missouri State,,Tulane,American Athletic,401117868,40111786815,false,3,75,75,15,0,3,63,63,12,5,2,55,5,12,PUNT
Tulane,American Athletic,Missouri State,,401117868,40111786816,false,3,13,87,12,5,3,40,60,8,40,3,25,7,27,PUNT
Missouri State,,Tulane,American Athletic,401117868,40111786817,false,3,88,88,8,40,3,66,66,6,13,2,27,4,22,PUNT
Tulane,American Athletic,Missouri State,,401117868,40111786818,true,3,12,88,6,13,3,100,0,5,58,,15,1,88,TD
Missouri State,,Tulane,American Athletic,401117868,40111786819,false,3,75,75,5,58,3,65,65,3,31,2,27,6,10,INT
Tulane,American Athletic,Missouri State,,401117868,40111786820,true,3,87,13,3,31,3,100,0,2,21,1,10,3,13,TD
Missouri State,,Tulane,American Athletic,401117868,40111786821,false,3,75,75,2,21,4,40,40,11,50,5,31,8,35,PUNT
Tulane,American Athletic,Missouri State,,401117868,40111786822,false,4,2,98,11,50,4,55,45,5,54,5,56,11,53,PUNT
Missouri State,,Tulane,American Athletic,401117868,40111786823,false,4,68,68,5,54,4,66,66,4,8,1,46,3,2,PUNT
Tulane,American Athletic,Missouri State,,401117868,40111786824,true,4,47,53,4,8,4,100,0,3,15,,53,2,53,TD
Missouri State,,Tulane,American Athletic,401117868,40111786825,false,4,79,79,3,9,4,75,75,1,27,1,42,3,4,PUNT
Tulane,American Athletic,Missouri State,,401117868,40111786826,false,4,58,42,1,27,4,57,43,0,0,1,27,3,-1,END OF GAME
Tulane,American Athletic,Houston,American Athletic,401117869,40111786910,false,2,22,78,14,35,2,33,67,13,36,,59,3,13,FUMBLE
Houston,American Athletic,Tulane,American Athletic,401117869,40111786911,true,2,35,35,13,36,2,0,0,13,16,,20,3,35,TD
Tulane,American Athletic,Houston,American Athletic,401117869,40111786912,true,2,25,75,13,16,2,100,0,10,11,3,5,9,75,TD
Houston,American Athletic,Tulane,American Athletic,401117869,40111786913,false,2,75,75,10,11,2,14,14,4,40,5,31,13,61,MISSED FG
Tulane,American Athletic,Houston,American Athletic,401117869,40111786914,false,2,20,80,4,40,2,35,65,2,43,1,57,4,15,FUMBLE
Houston,American Athletic,Tulane,American Athletic,401117869,40111786915,false,2,65,65,2,43,2,61,61,1,13,1,30,3,4,PUNT
Tulane,American Athletic,Houston,American Athletic,401117869,40111786916,false,2,7,93,1,13,2,13,87,0,0,1,13,3,6,END OF HALF
Tulane,American Athletic,Houston,American Athletic,401117869,40111786917,true,3,41,59,15,0,3,100,0,12,53,2,7,5,59,TD
Houston,American Athletic,Tulane,American Athletic,401117869,40111786918,false,3,75,75,12,53,3,36,36,10,7,2,46,6,39,PUNT
Tulane,American Athletic,Houston,American Athletic,401117869,40111786919,false,3,3,97,10,7,3,60,40,6,5,4,2,11,57,PUNT
Houston,American Athletic,Tulane,American Athletic,401117869,40111786920,false,3,80,80,6,5,3,64,64,3,41,2,24,4,16,PUNT
Tulane,American Athletic,Houston,American Athletic,401117869,40111786921,true,3,7,93,3,41,4,100,0,14,22,4,19,10,93,TD
Houston,American Athletic,Tulane,American Athletic,401117869,40111786922,false,4,75,75,14,22,4,31,31,10,32,3,50,12,44,MISSED FG
Tulane,American Athletic,Houston,American Athletic,401117869,40111786923,true,4,31,69,10,32,4,73,27,6,10,4,22,10,42,FG
Houston,American Athletic,Tulane,American Athletic,401117869,40111786924,true,4,75,75,6,10,4,7,7,0,21,5,49,16,68,FG
Tulane,American Athletic,Houston,American Athletic,401117869,40111786925,true,4,29,71,0,21,4,100,0,0,3,,18,2,71,TD
Houston,American Athletic,Tulane,American Athletic,401117869,40111786926,false,4,45,45,0,3,4,45,45,0,0,,,0,0,Uncategorized
Temple,American Athletic,Buffalo,Mid-American,401117870,40111787010,false,2,75,75,7,2,2,56,56,6,5,,57,3,19,PUNT
Buffalo,Mid-American,Temple,American Athletic,401117870,40111787011,true,2,16,84,6,5,2,100,0,0,22,5,43,14,84,TD
Temple,American Athletic,Buffalo,Mid-American,401117870,40111787012,false,2,75,75,0,22,2,76,76,0,0,,22,1,-1,END OF HALF
Temple,American Athletic,Buffalo,Mid-American,401117870,40111787013,false,3,75,75,15,0,3,30,30,14,8,,52,3,45,INT
Buffalo,Mid-American,Temple,American Athletic,401117870,40111787014,false,3,3,97,14,8,3,11,89,12,13,1,55,3,8,PUNT
Temple,American Athletic,Buffalo,Mid-American,401117870,40111787015,false,3,62,62,12,13,3,62,62,11,59,,14,3,0,PUNT
Buffalo,Mid-American,Temple,American Athletic,401117870,40111787016,false,3,37,63,11,59,3,60,40,8,25,3,34,7,23,PUNT
Temple,American Athletic,Buffalo,Mid-American,401117870,40111787017,false,3,80,80,8,25,3,80,80,8,20,,5,1,0,INT
Buffalo,Mid-American,Temple,American Athletic,401117870,40111787018,true,3,77,23,8,20,3,100,0,6,46,1,34,4,23,TD
Temple,American Athletic,Buffalo,Mid-American,401117870,40111787019,false,3,75,75,6,46,3,66,66,5,26,1,20,4,9,DOWNS
Buffalo,Mid-American,Temple,American Athletic,401117870,40111787020,false,3,66,34,5,26,3,64,36,3,15,2,11,3,-2,PUNT
Temple,American Athletic,Buffalo,Mid-American,401117870,40111787021,true,3,80,80,3,15,3,17,17,1,35,1,40,9,63,FG
Buffalo,Mid-American,Temple,American Athletic,401117870,40111787022,false,3,25,75,1,35,4,69,31,10,26,6,9,10,44,MISSED FG
Temple,American Athletic,Buffalo,Mid-American,401117870,40111787023,true,4,69,69,10,26,4,67,67,9,43,,43,3,2,INT TD
Temple,American Athletic,Buffalo,Mid-American,401117870,40111787025,true,4,40,40,9,32,4,0,0,8,30,1,2,3,40,TD
Temple,American Athletic,Buffalo,Mid-American,401117870,40111787026,false,4,51,51,8,29,4,19,19,6,24,2,5,8,32,DOWNS
Buffalo,Mid-American,Temple,American Athletic,401117870,40111787027,false,4,19,81,6,24,4,27,73,5,51,,33,3,8,PUNT
Temple,American Athletic,Buffalo,Mid-American,401117870,40111787028,false,4,59,59,5,51,4,18,18,2,51,3,,9,41,DOWNS
Buffalo,Mid-American,Temple,American Athletic,401117870,40111787029,false,4,18,82,2,51,4,33,67,2,33,,18,1,15,FUMBLE
Temple,American Athletic,Buffalo,Mid-American,401117870,40111787030,true,4,33,33,2,33,4,0,0,2,0,,33,4,33,TD
Buffalo,Mid-American,Temple,American Athletic,401117870,40111787031,false,4,41,59,1,56,4,35,65,0,0,1,56,3,-6,END OF GAME
Memphis,American Athletic,Navy,American Athletic,401117871,40111787110,true,2,100,0,7,1,2,100,0,6,48,,13,0,0,TD
Navy,American Athletic,Memphis,American Athletic,401117871,40111787111,false,2,75,75,6,48,2,66,66,5,1,1,47,4,9,DOWNS
Memphis,American Athletic,Navy,American Athletic,401117871,40111787112,false,2,66,34,5,1,2,63,37,3,13,1,48,4,-3,MISSED FG
Navy,American Athletic,Memphis,American Athletic,401117871,40111787113,false,2,63,63,3,13,2,29,29,0,0,3,13,11,34,DOWNS
Memphis,American Athletic,Navy,American Athletic,401117871,40111787115,false,3,53,47,15,0,3,49,51,13,37,1,23,3,-4,PUNT
Navy,American Athletic,Memphis,American Athletic,401117871,40111787116,false,3,92,92,13,37,3,89,89,12,15,1,22,3,3,PUNT
Memphis,American Athletic,Navy,American Athletic,401117871,40111787117,true,3,50,50,12,15,3,100,0,9,5,3,10,6,50,TD
Navy,American Athletic,Memphis,American Athletic,401117871,40111787118,false,3,75,75,9,5,3,63,63,5,22,3,43,6,12,PUNT
Memphis,American Athletic,Navy,American Athletic,401117871,40111787119,true,3,30,70,5,22,3,100,0,3,37,1,45,3,70,TD
Navy,American Athletic,Memphis,American Athletic,401117871,40111787120,true,3,79,79,3,37,4,32,32,12,17,6,20,12,47,FG
Memphis,American Athletic,Navy,American Athletic,401117871,40111787121,true,4,41,59,12,17,4,100,0,11,27,,50,4,59,TD
Navy,American Athletic,Memphis,American Athletic,401117871,40111787122,false,4,75,75,11,27,4,72,72,9,16,2,11,3,3,PUNT
Memphis,American Athletic,Navy,American Athletic,401117871,40111787123,false,4,10,90,9,16,4,45,55,4,17,4,59,9,35,PUNT
