"","Name","Name.Key","Gender","Class","Event","Round","Place","Time","Minutes","Seconds","Flag","Pts","Event.Name","Date","Season","Course","Number","Times.Competed"
"541","Sarah Schemmel","sarahschemmel","W","JR","100 Y Fly","Timed Finals","16th","0:56.44",0.940666666666667,56.44,"","672","Shamrock Invitational",2018-01-26,"2017-2018","SCY",2,14
"542","Sarah Schemmel","sarahschemmel","W","JR","100 Y Free","Timed Finals","27th","0:52.67",0.877833333333333,52.67,"","647","Shamrock Invitational",2018-01-26,"2017-2018","SCY",5,16
"543","Sarah Schemmel","sarahschemmel","W","JR","50 Y Free","Timed Finals","32nd","0:24.14",0.402333333333333,24.14,"","670","Shamrock Invitational",2018-01-26,"2017-2018","SCY",10,21
"544","Stjepan Fiolic","stjepanfiolic","M","SR","100 Y Back","Prelims","36th","0:49.29",0.8215,49.29,"","687","Big Ten Conference Championship",2018-02-21,"2017-2018","SCY",7,14
"545","Stjepan Fiolic","stjepanfiolic","M","SR","100 Y Free","Prelims","50th","0:45.25",0.754166666666667,45.25,"","691","Big Ten Conference Championship",2018-02-21,"2017-2018","SCY",6,18
"546","Stjepan Fiolic","stjepanfiolic","M","SR","50 Y Free","Prelims","56th","0:20.64",0.344,20.64,"","686","Big Ten Conference Championship",2018-02-21,"2017-2018","SCY",6,17
"547","Stjepan Fiolic","stjepanfiolic","M","SR","100 Y Back","Timed Finals","7th","0:52.09",0.868166666666667,52.09,"","582","Illinois vs. Iowa, Notre Dame",2018-01-12,"2017-2018","SCY",8,14
"548","Stjepan Fiolic","stjepanfiolic","M","SR","50 Y Back","Timed Finals","–","0:24.7",0.411666666666667,24.7,"R","–","Illinois vs. Iowa, Notre Dame",2018-01-12,"2017-2018","SCY",6,9
"549","Stjepan Fiolic","stjepanfiolic","M","SR","100 Y Back","Timed Finals","7th","0:54.19",0.903166666666667,54.19,"","517","Iowa vs. Michigan State, Northern Iowa",2017-10-05,"2017-2018","SCY",9,14
"550","Stjepan Fiolic","stjepanfiolic","M","SR","100 Y Back","Timed Finals","5th","0:51.91",0.865166666666667,51.91,"","588","Iowa vs. Minnesota",2017-10-27,"2017-2018","SCY",10,14
"551","Stjepan Fiolic","stjepanfiolic","M","SR","100 Y Back","Timed Finals","6th","0:51.31",0.855166666666667,51.31,"","609","Iowa vs. Purdue",2017-11-03,"2017-2018","SCY",11,14
"552","Stjepan Fiolic","stjepanfiolic","M","SR","100 Y Free","Timed Finals","–","0:46.69",0.778166666666667,46.69,"R","629","Iowa vs. Purdue",2017-11-03,"2017-2018","SCY",7,18
"553","Stjepan Fiolic","stjepanfiolic","M","SR","50 Y Back","Timed Finals","–","0:24.11",0.401833333333333,24.11,"R","–","Iowa vs. Purdue",2017-11-03,"2017-2018","SCY",7,9
"554","Stjepan Fiolic","stjepanfiolic","M","SR","100 Y Back","Timed Finals","–","0:51.43",0.857166666666667,51.43,"R","605","Iowa vs. Western Illinois",2018-02-02,"2017-2018","SCY",12,14
"555","Stjepan Fiolic","stjepanfiolic","M","SR","100 Y Free","Timed Finals","–","0:46.49",0.774833333333333,46.49,"","637","Iowa vs. Western Illinois",2018-02-02,"2017-2018","SCY",8,18
"556","Stjepan Fiolic","stjepanfiolic","M","SR","100 Y Back","Finals","5th","0:50.05",0.834166666666667,50.05,"","656","Minnesota Invitational",2017-11-30,"2017-2018","SCY",13,14
"557","Stjepan Fiolic","stjepanfiolic","M","SR","100 Y Free","Finals","9th","0:45.48",0.758,45.48,"","704","Minnesota Invitational",2017-11-30,"2017-2018","SCY",9,18
"558","Stjepan Fiolic","stjepanfiolic","M","SR","50 Y Back","Timed Finals","–","0:23.49",0.3915,23.49,"R","–","Minnesota Invitational",2017-11-30,"2017-2018","SCY",8,9
"559","Stjepan Fiolic","stjepanfiolic","M","SR","50 Y Free","Finals","13th","0:20.82",0.347,20.82,"","668","Minnesota Invitational",2017-11-30,"2017-2018","SCY",7,17
"560","Stjepan Fiolic","stjepanfiolic","M","SR","100 Y Back","Timed Finals","6th","0:51.8",0.863333333333333,51.8,"","592","Northwestern vs. Iowa",2018-01-20,"2017-2018","SCY",14,14
"561","Stjepan Fiolic","stjepanfiolic","M","SR","100 Y Free","Timed Finals","7th","0:47.26",0.787666666666667,47.26,"","606","Northwestern vs. Iowa",2018-01-20,"2017-2018","SCY",10,18
"562","Stjepan Fiolic","stjepanfiolic","M","SR","50 Y Back","Timed Finals","–","0:24.88",0.414666666666667,24.88,"R","–","Northwestern vs. Iowa",2018-01-20,"2017-2018","SCY",9,9
"563","Stjepan Fiolic","stjepanfiolic","M","SR","100 Y Back","Timed Finals","–","0:52.27",0.871166666666667,52.27,"R","576","Shamrock Invitational",2018-01-26,"2017-2018","SCY",15,14
"564","Stjepan Fiolic","stjepanfiolic","M","SR","100 Y Free","Timed Finals","29th","0:47.49",0.7915,47.49,"","598","Shamrock Invitational",2018-01-26,"2017-2018","SCY",11,18
"565","Stjepan Fiolic","stjepanfiolic","M","SR","200 Y Free","Timed Finals","28th","01:43.7",1.72833333333333,103.7,"","663","Shamrock Invitational",2018-01-26,"2017-2018","SCY",3,4
"566","Stjepan Fiolic","stjepanfiolic","M","SR","50 Y Free","Timed Finals","31st","0:21.4",0.356666666666667,21.4,"","615","Shamrock Invitational",2018-01-26,"2017-2018","SCY",8,17
"567","Thelma Strandberg","thelmastrandberg","W","SR","10M Diving","Prelims","19th","",0,248.8,"","–","Big Ten Conference Championship",2018-02-14,"2017-2018","SCY",5,9
"568","Thelma Strandberg","thelmastrandberg","W","SR","1M Diving","Prelims","20th","",0,262.7,"","–","Big Ten Conference Championship",2018-02-14,"2017-2018","SCY",11,25
"569","Thelma Strandberg","thelmastrandberg","W","SR","3M Diving","Prelims","20th","",0,281.25,"","–","Big Ten Conference Championship",2018-02-14,"2017-2018","SCY",10,22
"570","Thelma Strandberg","thelmastrandberg","W","SR","10M Diving","Timed Finals","–","",0,248.2,"","–","Illinois vs. Iowa, Notre Dame",2018-01-12,"2017-2018","SCY",6,9
"571","Thelma Strandberg","thelmastrandberg","W","SR","1M Diving","Timed Finals","10th","",0,213.45,"","–","Illinois vs. Iowa, Notre Dame",2018-01-12,"2017-2018","SCY",12,25
"572","Thelma Strandberg","thelmastrandberg","W","SR","3M Diving","Timed Finals","9th","",0,250.4,"","–","Illinois vs. Iowa, Notre Dame",2018-01-12,"2017-2018","SCY",11,22
"573","Thelma Strandberg","thelmastrandberg","W","SR","1M Diving","Timed Finals","3rd","",0,269.85,"","–","Iowa State vs. Iowa",2017-12-08,"2017-2018","SCY",13,25
"574","Thelma Strandberg","thelmastrandberg","W","SR","3M Diving","Timed Finals","5th","",0,264.45,"","–","Iowa State vs. Iowa",2017-12-08,"2017-2018","SCY",12,22
"575","Thelma Strandberg","thelmastrandberg","W","SR","1M Diving","Timed Finals","2nd","",0,293.95,"","–","Iowa vs. Michigan State, Northern Iowa",2017-10-05,"2017-2018","SCY",14,25
"576","Thelma Strandberg","thelmastrandberg","W","SR","3M Diving","Timed Finals","4th","",0,273.35,"","–","Iowa vs. Michigan State, Northern Iowa",2017-10-05,"2017-2018","SCY",13,22
"577","Thelma Strandberg","thelmastrandberg","W","SR","3M Diving","Timed Finals","7th","",0,268.6,"","–","Iowa vs. Minnesota",2017-10-27,"2017-2018","SCY",14,22
"578","Thelma Strandberg","thelmastrandberg","W","SR","1M Diving","Timed Finals","6th","",0,266.7,"","–","Iowa vs. Purdue",2017-11-03,"2017-2018","SCY",15,25
"579","Thelma Strandberg","thelmastrandberg","W","SR","1M Diving","Timed Finals","–","",0,280.05,"","–","Iowa vs. Western Illinois",2018-02-02,"2017-2018","SCY",16,25
"580","Thelma Strandberg","thelmastrandberg","W","SR","10M Diving","Prelims","35th","",0,221.9,"","–","NCAA Division I Champsionship",2018-03-14,"2017-2018","SCY",7,9
"581","Thelma Strandberg","thelmastrandberg","W","SR","1M Diving","Timed Finals","4th","",0,253.65,"","–","Northwestern vs. Iowa",2018-01-20,"2017-2018","SCY",17,25
"582","Thelma Strandberg","thelmastrandberg","W","SR","3M Diving","Timed Finals","8th","",0,225.45,"","–","Northwestern vs. Iowa",2018-01-20,"2017-2018","SCY",15,22
"583","Thelma Strandberg","thelmastrandberg","W","SR","1M Diving","Timed Finals","6th","",0,278.65,"","–","Shamrock Invitational",2018-01-26,"2017-2018","SCY",18,25
"584","Thelma Strandberg","thelmastrandberg","W","SR","3M Diving","Timed Finals","5th","",0,276.55,"","–","Shamrock Invitational",2018-01-26,"2017-2018","SCY",16,22
"585","Thomas Pederson","thomaspederson","M","JR","100 Y Free","Prelims","58th","0:45.92",0.765333333333333,45.92,"","661","Big Ten Conference Championship",2018-02-21,"2017-2018","SCY",1,7
"586","Thomas Pederson","thomaspederson","M","JR","200 Y Free","Prelims","51st","01:40.1",1.66833333333333,100.1,"","739","Big Ten Conference Championship",2018-02-21,"2017-2018","SCY",1,14
"587","Thomas Pederson","thomaspederson","M","JR","500 Y Free","Prelims","52nd","04:32.5",4.54166666666667,272.5,"","759","Big Ten Conference Championship",2018-02-21,"2017-2018","SCY",1,9
"588","Thomas Pederson","thomaspederson","M","JR","200 Y Free","Timed Finals","7th","01:43.5",1.725,103.5,"","669","Illinois vs. Iowa, Notre Dame",2018-01-12,"2017-2018","SCY",2,14
"589","Thomas Pederson","thomaspederson","M","JR","500 Y Free","Timed Finals","8th","04:47.3",4.78833333333333,287.3,"","647","Illinois vs. Iowa, Notre Dame",2018-01-12,"2017-2018","SCY",2,9
"590","Thomas Pederson","thomaspederson","M","JR","100 Y Free","Timed Finals","–","0:47.63",0.793833333333333,47.63,"R","592","Iowa vs. Minnesota",2017-10-27,"2017-2018","SCY",2,7
"591","Thomas Pederson","thomaspederson","M","JR","200 Y Free","Timed Finals","8th","01:44.1",1.735,104.1,"","656","Iowa vs. Minnesota",2017-10-27,"2017-2018","SCY",3,14
"592","Thomas Pederson","thomaspederson","M","JR","100 Y Free","Finals","12th","0:46.28",0.771333333333333,46.28,"","668","Minnesota Invitational",2017-11-30,"2017-2018","SCY",3,7
"593","Thomas Pederson","thomaspederson","M","JR","200 Y Free","Prelims","12th","01:40.9",1.68166666666667,100.9,"","720","Minnesota Invitational",2017-11-30,"2017-2018","SCY",4,14
"594","Thomas Pederson","thomaspederson","M","JR","500 Y Free","Finals","15th","04:40.2",4.67,280.2,"","698","Minnesota Invitational",2017-11-30,"2017-2018","SCY",3,9
"595","Thomas Pederson","thomaspederson","M","JR","100 Y Free","Timed Finals","–","0:47.08",0.784666666666667,47.08,"R","613","Northwestern vs. Iowa",2018-01-20,"2017-2018","SCY",4,7
"596","Thomas Pederson","thomaspederson","M","JR","200 Y Free","Timed Finals","4th","01:42.1",1.70166666666667,102.1,"","695","Northwestern vs. Iowa",2018-01-20,"2017-2018","SCY",5,14
"597","Weston Credit","westoncredit","M","SR","100 Y Breast","Prelims","26th","0:55.09",0.918166666666667,55.09,"","749","Big Ten Conference Championship",2018-02-21,"2017-2018","SCY",7,20
"598","Weston Credit","westoncredit","M","SR","200 Y Breast","Finals","21st","01:58.7",1.97833333333333,118.7,"","751","Big Ten Conference Championship",2018-02-21,"2017-2018","SCY",7,20
"599","Weston Credit","westoncredit","M","SR","200 Y IM","Prelims","39th","01:49.8",1.83,109.8,"","741","Big Ten Conference Championship",2018-02-21,"2017-2018","SCY",4,6
"600","Weston Credit","westoncredit","M","SR","100 Y Breast","Timed Finals","6th","0:58.3",0.971666666666667,58.3,"","632","Illinois vs. Iowa, Notre Dame",2018-01-12,"2017-2018","SCY",8,20
"601","Weston Credit","westoncredit","M","SR","100 Y IM","Timed Finals","24th","0:55.08",0.918,55.08,"","582","Illinois vs. Iowa, Notre Dame",2018-01-12,"2017-2018","SCY",2,3
"602","Weston Credit","westoncredit","M","SR","200 Y Breast","Timed Finals","5th","02:08.5",2.14166666666667,128.5,"","592","Illinois vs. Iowa, Notre Dame",2018-01-12,"2017-2018","SCY",8,20
"603","Weston Credit","westoncredit","M","SR","100 Y Breast","Timed Finals","3rd","0:58.57",0.976166666666667,58.57,"","624","Iowa vs. Michigan State, Northern Iowa",2017-10-05,"2017-2018","SCY",9,20
"604","Weston Credit","westoncredit","M","SR","100 Y IM","Timed Finals","13th","0:54.4",0.906666666666667,54.4,"","604","Iowa vs. Michigan State, Northern Iowa",2017-10-05,"2017-2018","SCY",3,3
"605","Weston Credit","westoncredit","M","SR","200 Y Breast","Timed Finals","2nd","02:08.4",2.14,128.4,"","594","Iowa vs. Michigan State, Northern Iowa",2017-10-05,"2017-2018","SCY",9,20
"606","Weston Credit","westoncredit","M","SR","50 Y Breast","Timed Finals","3rd","0:26.75",0.445833333333333,26.75,"","–","Iowa vs. Michigan State, Northern Iowa",2017-10-05,"2017-2018","SCY",3,3
"607","Weston Credit","westoncredit","M","SR","100 Y Breast","Timed Finals","5th","0:57.32",0.955333333333333,57.32,"","665","Iowa vs. Minnesota",2017-10-27,"2017-2018","SCY",10,20
"608","Weston Credit","westoncredit","M","SR","200 Y Breast","Timed Finals","6th","02:06.3",2.105,126.3,"","624","Iowa vs. Minnesota",2017-10-27,"2017-2018","SCY",10,20
"609","Weston Credit","westoncredit","M","SR","100 Y Breast","Timed Finals","5th","0:57.95",0.965833333333333,57.95,"","644","Iowa vs. Purdue",2017-11-03,"2017-2018","SCY",11,20
"610","Weston Credit","westoncredit","M","SR","200 Y Breast","Timed Finals","6th","02:08.3",2.13833333333333,128.3,"","596","Iowa vs. Purdue",2017-11-03,"2017-2018","SCY",11,20
"611","Weston Credit","westoncredit","M","SR","100 Y Breast","Finals","7th","0:56.62",0.943666666666667,56.62,"","690","Minnesota Invitational",2017-11-30,"2017-2018","SCY",12,20
"612","Weston Credit","westoncredit","M","SR","200 Y Breast","Finals","9th","02:04.5",2.075,124.5,"","654","Minnesota Invitational",2017-11-30,"2017-2018","SCY",12,20
"613","Weston Credit","westoncredit","M","SR","200 Y IM","Prelims","9th","01:54.4",1.90666666666667,114.4,"","656","Minnesota Invitational",2017-11-30,"2017-2018","SCY",5,6
"614","Weston Credit","westoncredit","M","SR","100 Y Breast","Timed Finals","4th","0:57.77",0.962833333333333,57.77,"","650","Northwestern vs. Iowa",2018-01-20,"2017-2018","SCY",13,20
"615","Weston Credit","westoncredit","M","SR","200 Y Breast","Timed Finals","3rd","02:08.1",2.135,128.1,"","597","Northwestern vs. Iowa",2018-01-20,"2017-2018","SCY",13,20
"616","Weston Credit","westoncredit","M","SR","100 Y Breast","Timed Finals","23rd","0:58.12",0.968666666666667,58.12,"","638","Shamrock Invitational",2018-01-26,"2017-2018","SCY",14,20
"617","Weston Credit","westoncredit","M","SR","200 Y Breast","Timed Finals","25th","02:07.5",2.125,127.5,"","606","Shamrock Invitational",2018-01-26,"2017-2018","SCY",14,20
"618","Weston Credit","westoncredit","M","SR","200 Y IM","Timed Finals","44th","01:59.3",1.98833333333333,119.3,"","578","Shamrock Invitational",2018-01-26,"2017-2018","SCY",6,6
"619","William Scott","williamscott","M","SR","100 Y Free","Finals","17th","0:43.72",0.728666666666667,43.72,"","766","Big Ten Conference Championship",2018-02-21,"2017-2018","SCY",3,18
"620","William Scott","williamscott","M","SR","50 Y Free","Prelims","15th","0:19.77",0.3295,19.77,"","780","Big Ten Conference Championship",2018-02-21,"2017-2018","SCY",8,21
"621","William Scott","williamscott","M","SR","100 Y Free","Timed Finals","3rd","0:45.12",0.752,45.12,"","697","Illinois vs. Iowa, Notre Dame",2018-01-12,"2017-2018","SCY",4,18
"622","William Scott","williamscott","M","SR","50 Y Free","Timed Finals","8th","0:22.04",0.367333333333333,22.04,"","563","Illinois vs. Iowa, Notre Dame",2018-01-12,"2017-2018","SCY",9,21
"623","William Scott","williamscott","M","SR","100 Y Free","Timed Finals","3rd","0:45.68",0.761333333333333,45.68,"","671","Iowa vs. Michigan State, Northern Iowa",2017-10-05,"2017-2018","SCY",5,18
"624","William Scott","williamscott","M","SR","50 Y Free","Timed Finals","3rd","0:20.68",0.344666666666667,20.68,"","682","Iowa vs. Michigan State, Northern Iowa",2017-10-05,"2017-2018","SCY",10,21
"625","William Scott","williamscott","M","SR","100 Y Free","Timed Finals","4th","0:45.77",0.762833333333333,45.77,"","667","Iowa vs. Minnesota",2017-10-27,"2017-2018","SCY",6,18
"626","William Scott","williamscott","M","SR","50 Y Free","Timed Finals","4th","0:20.38",0.339666666666667,20.38,"","712","Iowa vs. Minnesota",2017-10-27,"2017-2018","SCY",11,21
"627","William Scott","williamscott","M","SR","100 Y Free","Timed Finals","–","0:45.12",0.752,45.12,"R","697","Iowa vs. Purdue",2017-11-03,"2017-2018","SCY",7,18
"628","William Scott","williamscott","M","SR","50 Y Free","Timed Finals","1st","0:20.48",0.341333333333333,20.48,"","702","Iowa vs. Purdue",2017-11-03,"2017-2018","SCY",12,21
"629","William Scott","williamscott","M","SR","100 Y Free","Finals","5th","0:44.57",0.742833333333333,44.57,"","748","Minnesota Invitational",2017-11-30,"2017-2018","SCY",8,18
"630","William Scott","williamscott","M","SR","200 Y Free","Prelims","17th","01:42.7",1.71166666666667,102.7,"","684","Minnesota Invitational",2017-11-30,"2017-2018","SCY",2,4
"631","William Scott","williamscott","M","SR","50 Y Free","Prelims","4th","0:20.16",0.336,20.16,"","736","Minnesota Invitational",2017-11-30,"2017-2018","SCY",13,21
"632","William Scott","williamscott","M","SR","100 Y Free","Timed Finals","8th","0:45.14",0.752333333333333,45.14,"","696","Shamrock Invitational",2018-01-26,"2017-2018","SCY",9,18
"633","William Scott","williamscott","M","SR","200 Y Free","Timed Finals","34th","01:46.8",1.78,106.8,"","608","Shamrock Invitational",2018-01-26,"2017-2018","SCY",3,4
"634","William Scott","williamscott","M","SR","50 Y Free","Timed Finals","6th","0:20.49",0.3415,20.49,"","701","Shamrock Invitational",2018-01-26,"2017-2018","SCY",14,21
"635","Aleksey TARASENKO","alekseytarasenko","M","SO","100 Y Free","Timed Finals","–","0:42.93",0.7155,42.93,"B R","803","Big Ten Conference Championship",2019-02-27,"2018-2019","SCY",1,9
"636","Aleksey TARASENKO","alekseytarasenko","M","SO","200 Y Free","Finals","10th","01:35.1",1.585,95.1,"","834","Big Ten Conference Championship",2019-02-27,"2018-2019","SCY",1,10
